property_id,sale_date,sale_price,book,page,physical_address,property_type,county,state,source_url
966204684400,2002-09-27 00:00:00,7,807,499,1909.0 WHIP-POOR-WILL LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963385158600,2002-09-27 00:00:00,1,807,425,908.0 BOTANY WOODS DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
951989279400,2002-09-27 00:00:00,2,807,405,7408.0 VILLANOW DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965086619700,2002-09-27 00:00:00,1,807,315,5401.0 LAUREL RIDGE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967110990400,2002-09-27 00:00:00,5,807,294,4452.0 COX MILL RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967111609500,2002-09-27 00:00:00,5,807,292,0.0 COX MILL RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967111917100,2002-09-27 00:00:00,5,807,290,4410.0 COX MILL RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967000290800,2002-09-27 00:00:00,1,807,266,306.0 HARBOR TRACE EAST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954900996100,2002-09-27 00:00:00,1,807,232,1065.0 SANDERS RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965598416200,2002-09-27 00:00:00,1,807,168,0.0 OSGOOD RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966072584800,2002-09-26 00:00:00,1,807,157,246.0 LAKEVIEW DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964265799800,2002-09-26 00:00:00,0,705,902,603.0 CRESTVIEW ST,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964130162800,2002-09-25 00:00:00,1,807,4,3312.0 WESTCHESTER DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962394302100,2002-09-25 00:00:00,0,807,2,2657.0 BUCKINGHAM DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962394307000,2002-09-25 00:00:00,0,807,2,2657.0 BUCKINGHAM DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963314512700,2002-09-25 00:00:00,1,806,970,2501.0 CHADWICK CIR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964231201000,2002-09-25 00:00:00,1,806,921,201.0 FROVIDENCE HALL DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954969240200,2002-09-25 00:00:00,2,806,876,4005.0 FARMSTEAD DR,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952855390300,2002-09-24 00:00:00,1,806,834,33.0 CRANES DR,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969442276500,2002-09-24 00:00:00,3,806,809,135.0 PINEY HOLLOW LN,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964112097100,2002-09-24 00:00:00,0,806,804,199.0 HAYES RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967703547100,2002-09-24 00:00:00,0,806,801,530.0 BREEZEWOOD RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967703336300,2002-09-24 00:00:00,0,806,801,0.0 BREEZEWOOD RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961042752500,2002-09-24 00:00:00,2,806,754,3547.0 BLACKSTONE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967259876700,2002-09-24 00:00:00,0,806,726,1465.0 AVENTS FERRY RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964330808409,2002-09-24 00:00:00,1,806,706,542.0 CROSS ST,CONDO,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965089222900,2002-09-24 00:00:00,0,806,668,1215.0 FERNRIDGE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963264734400,2002-09-24 00:00:00,1,806,651,404.0 LAFAYETTE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954763161400,2002-09-23 00:00:00,6,806,571,322.0 HUNTERS RIDGE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966109017500,2002-09-23 00:00:00,0,806,563,3103.0 S HORNER BLVD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964429611900,2002-09-23 00:00:00,0,,,0.0 LEE BLVD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967648081300,2002-09-20 00:00:00,4,806,394,0.0 LOWER MONCURE RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964024669500,2002-09-20 00:00:00,9,806,360,2419.0 MINTER SCHOOL RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960279354100,2002-09-20 00:00:00,5,806,329,0.0 GILLIAM RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963315993800,2002-09-20 00:00:00,0,806,327,1509.0 COOL SPRINGS RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952998745900,2002-09-20 00:00:00,1,806,303,5826.0 BLUEJAY DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965233341300,2002-09-20 00:00:00,8,806,251,1916.0 LEE AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964249418200,2002-09-20 00:00:00,0,806,211,202.0 HILLCREST DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964342212100,2002-09-20 00:00:00,6,806,179,309.0 QUEEN RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967100491500,2002-09-19 00:00:00,1,806,85,6130.0 ST ANDREWS DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963507260500,2002-09-19 00:00:00,1,806,82,0.0 ZIMMERMAN RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967207612800,2002-09-19 00:00:00,0,806,70,1013.0 THOMAS RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967207400200,2002-09-19 00:00:00,1,806,67,953.0 THOMAS RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967207114100,2002-09-19 00:00:00,0,806,64,949.0 THOMAS RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964221001900,2002-09-19 00:00:00,1,806,1,14.0 BASSETT HALL LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964220175700,2002-09-19 00:00:00,1,805,989,329.0 PROVIDENCE HALL DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964221005400,2002-09-19 00:00:00,1,805,978,12.0 BASSETT HALL LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964368584300,2002-09-19 00:00:00,1,805,960,0.0 MORNINGSTAR DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960394239600,2002-09-19 00:00:00,2,805,773,641.0 S PLANK RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965321617900,2002-09-18 00:00:00,5,805,659,116.0 SAN-LEE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962260935900,2002-09-17 00:00:00,0,805,603,140.0 BRIDGES RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962260477200,2002-09-17 00:00:00,0,805,599,328.0 BRIDGES RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965350045500,2002-09-17 00:00:00,3,805,595,109.0 FRY ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968251086000,2002-09-17 00:00:00,0,805,531,0.0 HICKORY AVE,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968251190000,2002-09-17 00:00:00,0,805,531,214.0 HICKORY ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964361293200,2002-09-16 00:00:00,6,805,475,408.0 GREENSBORO AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
953781507600,2002-09-16 00:00:00,0,805,435,0.0 COUNTY LINE RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965234234100,2002-09-16 00:00:00,3,805,403,1810.0 S HORNER BLVD,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
955814475400,2002-09-16 00:00:00,0,805,285,0.0 JOHN GODFREY RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965242064000,2002-09-13 00:00:00,4,805,87,2109.0 LEE AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963350326500,2002-09-13 00:00:00,1,805,455,2309.0 GRASSEMERE CT,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963334406500,2002-09-13 00:00:00,2,805,231,2204.0 LORD ASHLEY DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954991184700,2002-09-13 00:00:00,8,805,217,208.0 UPCHURCH FARM RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964268945800,2002-09-13 00:00:00,5,805,191,0.0 S HORNER BLVD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964268955900,2002-09-13 00:00:00,5,805,191,411.0 S HORNER BLVD,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964268955600,2002-09-13 00:00:00,5,805,191,0.0 S HORNER BLVD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964268954200,2002-09-13 00:00:00,5,805,191,0.0 S HORNER BLVD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963161259100,2002-09-13 00:00:00,1,805,1,3048.0 CORNSILK DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954991843600,2002-09-12 00:00:00,1,805,529,105.0 PACK HOUSE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963251076600,2002-09-12 00:00:00,0,805,516,3309.0 WYCLIFF CT,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965628067100,2002-09-10 00:00:00,0,804,550,436.0 PHIL JOHNSON RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965556891600,2002-09-09 00:00:00,0,805,710,0.0 COLON RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965331222400,2002-09-09 00:00:00,1,805,159,307.0 SAN-LEE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954726359100,2002-09-09 00:00:00,7,804,356,1250.0 BLACKS CHAPEL RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963199262800,2002-09-09 00:00:00,2,804,282,1806.0 CARTHAGE ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965159100200,2002-09-09 00:00:00,0,804,215,2800.0 CAMERON DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963038932400,2002-09-09 00:00:00,0,804,177,2485.0 HICKORY HOUSE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968220173000,2002-09-09 00:00:00,0,804,158,303.0 W HARRINGTON AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963361416500,2002-09-06 00:00:00,1,804,87,2111.0 KNOLLWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965409130400,2002-09-06 00:00:00,3,804,512,537.0 AMOS BRIDGES RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964359301500,2002-09-06 00:00:00,1,804,37,2029.0 FAIRVIEW LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964330808402,2002-09-06 00:00:00,1,804,27,528.0 CROSS ST,CONDO,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965122850700,2002-09-06 00:00:00,1,804,201,4205.0 CARSON DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963300381300,2002-09-06 00:00:00,2,804,141,248.0 PALACE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963258609200,2002-09-06 00:00:00,2,804,134,2613.0 PEBBLEBROOK DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964166849700,2002-09-06 00:00:00,3,804,111,2616.0 L & S DR,INDUSTRY,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964330808403,2002-09-06 00:00:00,1,804,4,530.0 CROSS ST,CONDO,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954795787100,2002-09-06 00:00:00,5,540,546,0.0 SHERIFF WATSON RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965013161200,2002-09-05 00:00:00,8,803,896,789.0 SHERIFF WATSON RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966172570700,2002-09-04 00:00:00,3,804,598,727.0 PICCADILLY CT,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964480142200,2002-09-04 00:00:00,1,803,723,2000.0 WINTHROP PLACE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968350412700,2002-09-04 00:00:00,6,803,704,774.0 SALEM CHURCH RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964340912400,2002-09-04 00:00:00,6,803,691,409.0 GREEN ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965068367700,2002-09-04 00:00:00,6,803,684,5218.0 TIMBER RIDGE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964366339300,2002-09-04 00:00:00,0,803,666,1309.0 HAWKINS AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963004733000,2002-09-04 00:00:00,3,803,623,3200.0 JEFFERSON DAVIS HWY,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960175800100,2002-09-04 00:00:00,3,803,611,8240.0 DEER CREEK RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964390366300,2002-09-03 00:00:00,3,803,530,0.0 CHARLOTTE AVE,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965163129700,2002-09-03 00:00:00,1,803,317,1613.0 MATTIE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954990422600,2002-09-02 00:00:00,5,804,920,552.0 SHAW POND RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954991809200,2002-09-02 00:00:00,7,803,617,305.0 UPCHURCH FARM RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965162425500,2002-08-30 00:00:00,7,803,995,1427.0 CHEROKEE TR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963092675600,2002-08-30 00:00:00,0,803,77,1779.0 WILLETT RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964480459000,2002-08-30 00:00:00,1,803,564,1905.0 BEACHWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963361442000,2002-08-30 00:00:00,8,803,288,2110.0 KNOLLWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965793676600,2002-08-30 00:00:00,0,803,248,0.0 DEEP RIVER RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965793795000,2002-08-30 00:00:00,0,803,248,4828.0 DEEP RIVER RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968231410400,2002-08-30 00:00:00,1,803,220,113.0 RUTH ANN LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963249507800,2002-08-30 00:00:00,1,803,207,2718.0 BELLAIRE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965111112500,2002-08-30 00:00:00,1,803,188,3924.0 PINE LINE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963167749700,2002-08-30 00:00:00,8,803,18,2127.0 CARTHAGE ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964353626200,2002-08-30 00:00:00,7,803,104,117.0 MCGILL ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963391045200,2002-08-30 00:00:00,0,802,978,0.0 CAVINESS DR,VACANT LD,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967025044700,2002-08-29 00:00:00,1,803,63,1403.0 CAROLINA DR EAST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964470773200,2002-08-29 00:00:00,1,802,799,2013.0 BEACHWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963370371200,2002-08-29 00:00:00,1,802,760,1906.0 SUTPHIN DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963156596800,2002-08-29 00:00:00,5,802,691,1609.0 DOGWOOD ACRES DR,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962341264500,2002-08-28 00:00:00,0,803,477,116.0 MILL POND RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964462570700,2002-08-28 00:00:00,1,803,124,707.0 TIDEWATER DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962088839800,2002-08-28 00:00:00,2,802,646,739.0 ARTHUR MADDOX RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962088879500,2002-08-28 00:00:00,2,802,646,0.0 ARTHUR MADDOX RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964221114100,2002-08-28 00:00:00,1,802,509,320.0 PROVIDENCE HALL DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965167246300,2002-08-28 00:00:00,0,802,472,209.0 FRAZIER DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967284508100,2002-08-28 00:00:00,1,802,425,523.0 COLONIAL DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964249668000,2002-08-27 00:00:00,7,802,528,515.0 SUMMITT DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962341692000,2002-08-27 00:00:00,5,802,312,3913.0 CARBONTON RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968167068800,2002-08-26 00:00:00,0,803,269,522.0 S MAIN ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965782289700,2002-08-26 00:00:00,4,802,90,4527.0 DEEP RIVER RD,OBY(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965783400000,2002-08-26 00:00:00,4,802,90,4545.0 DEEP RIVER RD,OBY(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964265463100,2002-08-26 00:00:00,1,802,600,0.0 FIELDS DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965438593200,2002-08-26 00:00:00,4,802,127,54.0 BIRCHARD RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964256677600,2002-08-24 00:00:00,0,803,821,302.0 CRESTVIEW ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965077752100,2002-08-23 00:00:00,9,801,882,5100.0 LAUREL RIDGE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961169440200,2002-08-23 00:00:00,1,801,757,136.0 CLIFTON LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954992787900,2002-08-22 00:00:00,8,804,540,6467.0 SWANNS STATION RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961142911900,2002-08-22 00:00:00,1,803,31,1385.0 DYCUS RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964254444200,2002-08-22 00:00:00,0,802,256,1339.0 SUMMERSET PL,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967035769300,2002-08-22 00:00:00,1,801,661,5668.0 COX MILL RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966136186200,2002-08-22 00:00:00,8,801,594,401.0 COX MADDOX RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
956965233800,2002-08-22 00:00:00,4,801,584,0.0 SHARPE RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962297530100,2002-08-22 00:00:00,0,801,565,172.0 STEEL BRIDGE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962297417900,2002-08-22 00:00:00,0,801,565,0.0 STEEL BRIDGE RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962287519800,2002-08-22 00:00:00,0,801,565,0.0 STEEL BRIDGE RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962296399800,2002-08-22 00:00:00,0,801,565,238.0 STEEL BRIDGE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962597519600,2002-08-22 00:00:00,0,801,561,159.0 ZIMMERMAN RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963136806600,2002-08-22 00:00:00,1,801,510,2205.0 BELFORD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967613344500,2002-08-22 00:00:00,3,801,464,0.0 LOWER MONCURE RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960271780300,2002-08-21 00:00:00,0,802,451,5101.0 STEEL BRIDGE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964289063700,2002-08-21 00:00:00,6,801,765,221.0 JENKINS ST,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964289063200,2002-08-21 00:00:00,6,801,765,223.0 JENKINS ST,INDUSTRY,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965211601700,2002-08-21 00:00:00,0,801,420,0.0 HARKEY RD,MULTI-FAM,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966065677100,2002-08-21 00:00:00,2,801,369,183.0 TREE CUTTERS,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965224433000,2002-08-21 00:00:00,5,801,360,1709.0 ELM ST,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962263922500,2002-08-21 00:00:00,5,801,288,217.0 JORDAN LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
953878687300,2002-08-21 00:00:00,8,801,216,2308.0 PILSON RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966098070000,2002-08-20 00:00:00,1,803,338,3060.0 BOURBON ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968146464700,2002-08-20 00:00:00,4,801,66,421.0 VERNON ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964381729400,2002-08-20 00:00:00,6,801,57,200.0 N THIRD ST,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962264363900,2002-08-20 00:00:00,8,801,115,73.0 JORDAN LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967100390700,2002-08-19 00:00:00,1,801,520,6131.0 ST ANDREWS DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967189932800,2002-08-19 00:00:00,1,801,429,144.0 SABRE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964489707600,2002-08-19 00:00:00,1,801,268,102.0 BARRETTS LANDING LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961163708100,2002-08-17 00:00:00,0,800,935,0.0 DYCUS RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963333058800,2002-08-16 00:00:00,1,800,596,2303.0 LORD ASHLEY DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954763711600,2002-08-16 00:00:00,1,800,562,341.0 HUNTERS RIDGE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963258983600,2002-08-16 00:00:00,1,800,541,728.0 DUKE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960265899300,2002-08-16 00:00:00,0,800,536,1593.0 PLANK RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960296582300,2002-08-16 00:00:00,0,800,534,1399.0 GILLIAM RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961293213200,2002-08-16 00:00:00,0,800,534,0.0 STEEL BRIDGE RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962201286200,2002-08-16 00:00:00,0,800,534,0.0 STEEL BRIDGE RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960278831000,2002-08-16 00:00:00,0,800,530,0.0 GILLIAM RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960267842900,2002-08-16 00:00:00,0,800,530,0.0 GILLIAM RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952909365500,2002-08-15 00:00:00,5,814,450,8505.0 SUGAR CREEK DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964249648300,2002-08-15 00:00:00,0,801,14,522.0 SUNSET DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963136904600,2002-08-15 00:00:00,1,800,278,2201.0 BELFORD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954813339400,2002-08-15 00:00:00,2,800,257,208.0 STANLEY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
