name,restaurant_name,identifier,calories,price_usd
LONE PINE | EL DORADO DDH OH-J - 4 PACK,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,18.99
UNBRANDED | EL BARBAS - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
3 STARS | INTERSTELLAR - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
3 STARS | PHANTOM ROUGE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
3 STARS | TRIPLE DH PLAYLIST - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
TRANISENT | FLIGHTLESS - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.99
SUN LAB | YOUNG SOULS - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
SUN LAB | YOUNG SOULS - 4 PACK,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,16.99
HUBBARD'S CAVE | MILK OF THE MURDER HORNET: PINEAPPLE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
HUBBARD'S CAVE | FRESH IIPA V18 - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
UNBRANDED | GREETINGS FROM THE 786: EKUANOT - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.49
LUPULIN | WEST COAST BIAS - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
BARN TOWN | THINGS WE DON'T SAY - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,5.49
THREES | YOU PEOPLE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
THREES | CONSTANT DISAPPOINTMENT - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
3 SONS | FRIENDS OF A FEATHER - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,6.49
EDMUND'S OAST | STRAWBERRY SHORTCAKE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.99
CHAMPION | ELECTRIC LIGHT - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,1.99
BIG STORM | BLUEBERRY LEMON TORTE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,2.99
BELL'S | OBERON ALE - 16 OZ. CAN,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,1.99
BELL'S | OBERON ALE - FOUR PACK,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,7.49
CIGAR CITY | FAIR EXCHANGE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,1.99
CIGAR CITY | FAIR EXCHANGE - 6 PACK,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,10.99
TERRAPIN | LOVE IS LOVE - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,1.99
CLOWN SHOES | LUCHADOR AT SUNRISE - 19.2 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,10.99
UNTITLED ART | BLACK & BLUE CHOCOLATE CHIP PANCAKE - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,5.49
BREW BUS | FLUFFERNUTTER SPREAD - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.99
SIXPOINT | 4 BEANS - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
BREWING PROJEKT | SSSLURPPP - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
CEREBRAL | DARK GALAXIE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,5.49
KING STATE | PRETTY BIG - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.49
BAY CANNON | RAPHAEL - 500 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,19.49
CHAMPION | BLACK LIGHT TAPESTRY - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,1.99
CHAMPION | BLACK LIGHT TAPESTRY - 6 PACK,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,9.49
LEXINGTON | KENTUCKY BBA STRAWBERRY - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.49
LEXINGTON | KENTUCKY BBA STRAWBERRY - 4 PACK,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,12.99
"NON SEQUITUR | THAT'S GONNA BE A NO FROM ME, DOG - 16 OZ",GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,5.99
CAPTAIN LAWRENCE | FUDGIE THE WHALE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
DUCLAW | PASTRYARCHY: ROOT BEER FLOAT - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.49
SIXPOINT | 3 BEANS - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
UNTITLED ART | PAINKILLER - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
UNTITLED ART | CRYSTAL HOP SELTZER - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
SUPERSTITION | FUZZ FUZZ - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,8.49
TRANSIENT | SPARKLE WATER: KILL IT WITH FIRE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,5.49
SUPERSTITION | DUNE BLOOM - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,8.49
SUPERSTITION | HONEY STACKS - 375 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,27.49
QUANTUM LEAP | ROAD RASH - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,2.99
B.NEKTAR | SUNRISE BAY - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,3.49
UNTITLED ART | STRAWBERRY SHORTCAKE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
SUPERSTITION | BOTTOM TIME - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,8.49
GRAFT | GREEN IS GOLD - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,2.99
DELIRIUM | DELIRIA - 11.2 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
UNBRANDED | BOND VILLAIN - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.99
THE BRUERY | MISCHIEF - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,4.49
BAY CANNON | WEST TAMPA LITE - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,2.49
HOURGLASS | WOLF SHIRT LAGER - 16 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,2.99
OLD WESTMINSTER | SEEDS & SKINS - 355 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,8.49
SUBJECT TO CHANGE | BIG SUN ENERGY '18 - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,33.49
SUBJECT TO CHANGE | BANG BANG '18 - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,36.99
SUBJECT TO CHANGE | PARTY MONSTER '20 - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,29.99
FLOREZ | WHITE RHINO '19 - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,25.49
FORLORN HOPE | QUEEN OF THE SIERRA: WHITE '18 - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,22.99
PAX | TROUSSEAU GRIS '20 - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,31.99
KING STATE | RED WINE - 750 ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,24.99
CULITOS MOSCATO - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,11.99
ENCOSTAS DO LIMA ROSE - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,11.99
FENWICK SPRINGS | PINOT GRIGIO - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,10.99
LE JADE | CHARDONNAY - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,13.49
LEXICON SAUVIGNON BLANC - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,15.99
CALIFORNIA REPUBLIC | CABERNET - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,12.49
CASTELMAURE | LA BUVETTE - 750ML,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,12.49
BELL'S | OCTOBERFEST - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,1.99
BLAKE'S | APPLE PIE - 12 OZ,GB'S BOTTLESHOP,"CHOWNOW, ORLANDO, FL",,2.49
