jail_report_jan-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jan_18.pdf
jail_report_feb-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_feb18.pdf
jail_report_mar-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_mar18.pdf
jail_report_apr-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_apr18.pdf
jail_report_may-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_may18.pdf
jail_report_jun-2018.csv,https://www.dca.ga.gov/sites/default/files/jailreport_june18.pdf
jail_report_jul-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jul18.pdf
jail_report_aug-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_aug18.pdf
jail_report_sep-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_sep18.pdf
jail_report_oct-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_oct18.pdf
jail_report_nov-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_nov18.pdf
jail_report_dec-2018.csv,https://www.dca.ga.gov/sites/default/files/jail_report_dec18.pdf
jail_report_jan-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jan19.pdf
jail_report_feb-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_feb19.pdf
jail_report_mar-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_mar19.pdf
jail_report_apr-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_apr19.pdf
jail_report_may-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_may19.pdf
jail_report_jun-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jun_19.pdf
jail_report_jul-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_july19.pdf
jail_report_aug-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_aug19.pdf
jail_report_sep-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_sep19.pdf
jail_report_oct-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_oct19.pdf
jail_report_nov-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_nov19.pdf
jail_report_dec-2019.csv,https://www.dca.ga.gov/sites/default/files/jail_report_dec19.pdf
jail_report_jan-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jan20.pdf
jail_report_feb-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_feb20.pdf
jail_report_mar-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_mar20.pdf
jail_report_apr-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_apr20.pdf
jail_report_may-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_may20.pdf
jail_report_jun-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jun20.pdf
jail_report_jul-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jul20.pdf
jail_report_aug-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_aug_2020.pdf
jail_report_sep-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_sep20.pdf
jail_report_oct-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_oct20.pdf
jail_report_nov-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_nov20.pdf
jail_report_dec-2020.csv,https://www.dca.ga.gov/sites/default/files/jail_report_dec20.pdf
jail_report_jan-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jan21.pdf
jail_report_feb-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_feb_2021.pdf
jail_report_mar-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_mar2021.pdf
jail_report_apr-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_apr21.pdf
jail_report_may-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_may21.pdf
jail_report_jun-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jun21.pdf
jail_report_jul-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jul21.pdf
jail_report_aug-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_aug21.pdf
jail_report_sep-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_sep21.pdf
jail_report_oct-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_oct21.pdf
jail_report_nov-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_nov21.pdf
jail_report_dec-2021.csv,https://www.dca.ga.gov/sites/default/files/jail_report_dec21.pdf
jail_report_jan-2022.csv,https://www.dca.ga.gov/sites/default/files/jail_report_jan22.pdf
jail_report_feb-2022.csv,https://www.dca.ga.gov/sites/default/files/jail_report_feb22.pdf
jail_report_mar-2022.csv,https://www.dca.ga.gov/sites/default/files/jail_report_mar22.pdf
