X,Y,OBJECTID,NCESID,name,address,city,state,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,website,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-13459806.1399,4856353.5479,102334,069110211706,PLUMAS COUNTY OPPORTUNITY,1446 E. MAIN ST.,QUINCY,CA,95971,9402,(530) 283-6500,4,1,11,PLUMAS,06063,USA,39.93398332,-120.911495768,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069110211706,2010/01/29 00:00:00,IMAGERY/OTHER,2020/04/08 00:00:00,http://www.pcoe.k12.ca.us,MIDDLE,8,07,09,691102,3,
