2021,https://doc.arkansas.gov/wp-content/uploads/2022/04/FY22-Division-of-Correction-Statistical-Information-Trends-changes-update-4-11-2022_1x.pdf
2020,https://doc.arkansas.gov/wp-content/uploads/2021/02/ADC-FY20-Statistical-Information-Trends-_2-17-2021.pdf
2019,https://doc.arkansas.gov/wp-content/uploads/2020/09/ADC_FY19_Statistical_Information_Trends_Website_-_April_10_2020.pdf
2018,https://doc.arkansas.gov/wp-content/uploads/2020/09/ADC_FY18_Statistical_Information_Trends_BOC_Approval_12_20_2018.pdf
2017,https://doc.arkansas.gov/wp-content/uploads/2020/09/FY17_Statistical_Information_Trends_FINAL.pdf
2016,https://doc.arkansas.gov/wp-content/uploads/2020/09/FY16_Statistical_Information_Trends_-Directors_Edits_with_corrections_2_2_2017.pdf
