provider_group_hash,price_hash
11086250699873897378,623719020002165956
9139092121103073605,18005233083789040573
3441661774439738193,68973555075459591
1559530874989720074,68973555075459591
1576573626976636902,68973555075459591
16665668117120544067,623719020002165956
4657910087033540007,623719020002165956
5369381861280952067,16787213474100420966
10804414637681494211,7998950165159762243
2496426505951428473,16223167726388206448
12797029838770632797,623719020002165956
14505861112915487106,7998950165159762243
5984509183511262202,7998950165159762243
4038207934484252271,623719020002165956
7180502550506011325,7998950165159762243
9179364159279235213,7998950165159762243
9223679259001871609,15169628532408149525
15533412318927758142,7998950165159762243
113802120227051377,14563859233540947420
17587869786253254559,7998950165159762243
1559530874989720074,68973555075459591
15948269447035981372,7998950165159762243
1569211676137281080,7998950165159762243
12020672982894290269,14662033279038608609
16673511487144139578,7006451096333363930
9200189329545551527,2248612390263062231
18333770855485718577,7971742341156726179
167289341783242597,7971742341156726179
14570992740657493263,17541773161800873542
16614850288435199720,7998950165159762243
8302328924442217438,7998950165159762243
1991276279838469999,7006451096333363930
8898708787571930119,10756580132188174371
3834368096452892410,10756580132188174371
1762997650552310437,16849640685029177410
14759466172565751975,7998950165159762243
18026366511673813290,164334846863645240
15843865875847057823,164334846863645240
299928958100645291,164334846863645240
5142594974321558057,623719020002165956
14791668705629951152,7006451096333363930
113802120227051377,2933810833631157093
9139092121103073605,8208589798526114555
16673511487144139578,16090122673891916752
7180502550506011325,18422858512490361772
13195525730211919719,9518442701824764388
4657910087033540007,4231593979714578321
14791668705629951152,16090122673891916752
1569211676137281080,18422858512490361772
14759466172565751975,18422858512490361772
12020672982894290269,11463260808893565601
5089279781680490378,2933810833631157093
8302328924442217438,18422858512490361772
11955683914772728725,4231593979714578321
11086250699873897378,4231593979714578321
18174951086053504949,10653360098509206761
16665668117120544067,4231593979714578321
18333770855485718577,5138830872683220652
167289341783242597,5138830872683220652
15843865875847057823,17970317857586491320
299928958100645291,17970317857586491320
18026366511673813290,17970317857586491320
15948269447035981372,18422858512490361772
14899245309224014059,7775085419309908180
3865737513347190278,4231593979714578321
9179364159279235213,18422858512490361772
5142594974321558057,4231593979714578321
1762997650552310437,17092492929076336866
2496426505951428473,18422858512490361772
12797029838770632797,4231593979714578321
10804414637681494211,18422858512490361772
9200189329545551527,3943593589800636834
16780419818522723860,4231593979714578321
14570992740657493263,16842903493534336872
5369381861280952067,9875022602419452747
14505861112915487106,18422858512490361772
5984509183511262202,18422858512490361772
1559530874989720074,10021016241350816882
1576573626976636902,10021016241350816882
3441661774439738193,10021016241350816882
1559530874989720074,10021016241350816882
9223679259001871609,10653360098509206761
1991276279838469999,16090122673891916752
17587869786253254559,18422858512490361772
4038207934484252271,4231593979714578321
9200189329545551527,11920201599186140325
18333770855485718577,11614208562980313397
167289341783242597,11614208562980313397
16673511487144139578,3308887030878561095
14899245309224014059,15377727587605477029
14570992740657493263,10285119932458919234
13195525730211919719,15404858526957926275
1569211676137281080,11788422222928393357
3441661774439738193,16533887957424587506
1559530874989720074,16533887957424587506
1576573626976636902,16533887957424587506
9139092121103073605,10172053588139121826
9223679259001871609,9603184611376619618
9179364159279235213,11788422222928393357
5142594974321558057,15802901875548472216
14759466172565751975,11788422222928393357
18174951086053504949,9603184611376619618
1762997650552310437,12406574917807623765
14505861112915487106,11788422222928393357
5984509183511262202,11788422222928393357
12020672982894290269,14102213352913036822
4038207934484252271,15802901875548472216
17587869786253254559,11788422222928393357
18026366511673813290,10684047505239041512
15843865875847057823,10684047505239041512
299928958100645291,10684047505239041512
16614850288435199720,11788422222928393357
15533412318927758142,11788422222928393357
12797029838770632797,15802901875548472216
1559530874989720074,16533887957424587506
1991276279838469999,3308887030878561095
11086250699873897378,15802901875548472216
15948269447035981372,11788422222928393357
2496426505951428473,15803414536954730378
5369381861280952067,2534331785419747287
7180502550506011325,11788422222928393357
16665668117120544067,15802901875548472216
8898708787571930119,16846538730864481426
3834368096452892410,16846538730864481426
4657910087033540007,15802901875548472216
113802120227051377,4693145847206859581
10804414637681494211,11788422222928393357
14791668705629951152,3308887030878561095
8302328924442217438,11788422222928393357
113802120227051377,2933810833631157093
9139092121103073605,8208589798526114555
16673511487144139578,16090122673891916752
7180502550506011325,18422858512490361772
13195525730211919719,9518442701824764388
4657910087033540007,4231593979714578321
14791668705629951152,16090122673891916752
1569211676137281080,18422858512490361772
14759466172565751975,18422858512490361772
12020672982894290269,11463260808893565601
5089279781680490378,2933810833631157093
8302328924442217438,18422858512490361772
11955683914772728725,4231593979714578321
11086250699873897378,4231593979714578321
18174951086053504949,10653360098509206761
16665668117120544067,4231593979714578321
18333770855485718577,5138830872683220652
167289341783242597,5138830872683220652
15843865875847057823,17970317857586491320
299928958100645291,17970317857586491320
18026366511673813290,17970317857586491320
15948269447035981372,18422858512490361772
14899245309224014059,7775085419309908180
3865737513347190278,4231593979714578321
9179364159279235213,18422858512490361772
5142594974321558057,4231593979714578321
1762997650552310437,17092492929076336866
2496426505951428473,18422858512490361772
12797029838770632797,4231593979714578321
10804414637681494211,18422858512490361772
9200189329545551527,3943593589800636834
16780419818522723860,4231593979714578321
14570992740657493263,16842903493534336872
5369381861280952067,9875022602419452747
14505861112915487106,18422858512490361772
5984509183511262202,18422858512490361772
1559530874989720074,10021016241350816882
1576573626976636902,10021016241350816882
3441661774439738193,10021016241350816882
1559530874989720074,10021016241350816882
9223679259001871609,10653360098509206761
1991276279838469999,16090122673891916752
17587869786253254559,18422858512490361772
4038207934484252271,4231593979714578321
9200189329545551527,15290947963089641908
5089279781680490378,18387088242687329113
3441661774439738193,10080041647949740284
1559530874989720074,10080041647949740284
1576573626976636902,10080041647949740284
9223679259001871609,17404809579803949978
4038207934484252271,17999978685088334835
14759466172565751975,6079262819412951443
14505861112915487106,6079262819412951443
5984509183511262202,6079262819412951443
16673511487144139578,12426265705339856416
18333770855485718577,15077715801380975376
167289341783242597,15077715801380975376
16665668117120544067,17999978685088334835
10804414637681494211,6079262819412951443
15533412318927758142,913957527274617035
13195525730211919719,1899838226884139076
11681307950572297604,6079262819412951443
4657910087033540007,17999978685088334835
1175373420430801827,17999978685088334835
6760807325239960144,17999978685088334835
14570992740657493263,14887042186021511120
5369381861280952067,5959033947954524966
9179364159279235213,6079262819412951443
113802120227051377,18387088242687329113
3834368096452892410,9142736108465148016
8898708787571930119,9142736108465148016
7009835812170890516,9142736108465148016
969747930841591575,9142736108465148016
16614850288435199720,7379402752195203441
14899245309224014059,18191402528833461766
14791668705629951152,12426265705339856416
1762997650552310437,9887280271184815068
8985079847344304022,7277204062125231930
17587869786253254559,6079262819412951443
15948269447035981372,6079262819412951443
5142594974321558057,17999978685088334835
8302328924442217438,6079262819412951443
1559530874989720074,10080041647949740284
9139092121103073605,1763793469048264984
1569211676137281080,6079262819412951443
16780419818522723860,17999978685088334835
3834368096452892410,9142736108465148016
969747930841591575,9142736108465148016
18174951086053504949,17404809579803949978
1693489351835304135,17999978685088334835
3865737513347190278,17999978685088334835
11086250699873897378,17999978685088334835
7180502550506011325,6079262819412951443
1991276279838469999,12426265705339856416
12020672982894290269,13386373284830851628
12797029838770632797,17999978685088334835
11955683914772728725,17999978685088334835
18026366511673813290,15689783379528499435
299928958100645291,15689783379528499435
15843865875847057823,15689783379528499435
9200189329545551527,15290947963089641908
5089279781680490378,18387088242687329113
3441661774439738193,10080041647949740284
1559530874989720074,10080041647949740284
1576573626976636902,10080041647949740284
9223679259001871609,17404809579803949978
4038207934484252271,17999978685088334835
14759466172565751975,6079262819412951443
14505861112915487106,6079262819412951443
5984509183511262202,6079262819412951443
16673511487144139578,12426265705339856416
18333770855485718577,15077715801380975376
167289341783242597,15077715801380975376
16665668117120544067,17999978685088334835
10804414637681494211,6079262819412951443
15533412318927758142,913957527274617035
13195525730211919719,1899838226884139076
11681307950572297604,6079262819412951443
4657910087033540007,17999978685088334835
1175373420430801827,17999978685088334835
6760807325239960144,17999978685088334835
14570992740657493263,14887042186021511120
5369381861280952067,5959033947954524966
9179364159279235213,6079262819412951443
113802120227051377,18387088242687329113
3834368096452892410,9142736108465148016
8898708787571930119,9142736108465148016
7009835812170890516,9142736108465148016
969747930841591575,9142736108465148016
16614850288435199720,7379402752195203441
14899245309224014059,18191402528833461766
14791668705629951152,12426265705339856416
1762997650552310437,9887280271184815068
8985079847344304022,7277204062125231930
17587869786253254559,6079262819412951443
15948269447035981372,6079262819412951443
5142594974321558057,17999978685088334835
8302328924442217438,6079262819412951443
1559530874989720074,10080041647949740284
9139092121103073605,1763793469048264984
1569211676137281080,6079262819412951443
16780419818522723860,17999978685088334835
3834368096452892410,9142736108465148016
969747930841591575,9142736108465148016
18174951086053504949,17404809579803949978
1693489351835304135,17999978685088334835
3865737513347190278,17999978685088334835
11086250699873897378,17999978685088334835
7180502550506011325,6079262819412951443
1991276279838469999,12426265705339856416
12020672982894290269,13386373284830851628
12797029838770632797,17999978685088334835
11955683914772728725,17999978685088334835
18026366511673813290,15689783379528499435
299928958100645291,15689783379528499435
15843865875847057823,15689783379528499435
16665668117120544067,16026550397066297575
16614850288435199720,15192061484828112976
5089279781680490378,329480744737403009
14791668705629951152,8613272099715992249
18333770855485718577,3026019415823396520
167289341783242597,3026019415823396520
12020672982894290269,5449843547254562336
10804414637681494211,15192061484828112976
969747930841591575,17685892948646520546
7009835812170890516,17685892948646520546
5984509183511262202,15192061484828112976
14505861112915487106,15192061484828112976
18026366511673813290,7968804241456411371
299928958100645291,7968804241456411371
15843865875847057823,7968804241456411371
14899245309224014059,10397495786820899453
12797029838770632797,16026550397066297575
4657910087033540007,16026550397066297575
3834368096452892410,17685892948646520546
969747930841591575,17685892948646520546
8898708787571930119,17685892948646520546
5369381861280952067,553108872812761925
18174951086053504949,17988233951345395361
9139092121103073605,12624596538390655168
14570992740657493263,6262991653025655473
15533412318927758142,15192061484828112976
1559530874989720074,15524066952105386819
9223679259001871609,17988233951345395361
9179364159279235213,15192061484828112976
17587869786253254559,15192061484828112976
14759466172565751975,15192061484828112976
9200189329545551527,878972169549097939
13195525730211919719,4495129755169340107
8985079847344304022,2481758270761005871
1569211676137281080,15192061484828112976
8302328924442217438,15192061484828112976
1762997650552310437,11551355736038360299
3441661774439738193,15524066952105386819
1559530874989720074,15524066952105386819
1576573626976636902,15524066952105386819
2496426505951428473,15779906365112970062
4038207934484252271,16026550397066297575
1991276279838469999,8613272099715992249
16673511487144139578,8613272099715992249
113802120227051377,329480744737403009
9200189329545551527,15290947963089641908
5089279781680490378,18387088242687329113
3441661774439738193,10080041647949740284
1559530874989720074,10080041647949740284
1576573626976636902,10080041647949740284
9223679259001871609,17404809579803949978
4038207934484252271,17999978685088334835
14759466172565751975,6079262819412951443
14505861112915487106,6079262819412951443
5984509183511262202,6079262819412951443
16673511487144139578,12426265705339856416
18333770855485718577,15077715801380975376
167289341783242597,15077715801380975376
16665668117120544067,17999978685088334835
10804414637681494211,6079262819412951443
15533412318927758142,913957527274617035
13195525730211919719,1899838226884139076
11681307950572297604,6079262819412951443
4657910087033540007,17999978685088334835
1175373420430801827,17999978685088334835
6760807325239960144,17999978685088334835
14570992740657493263,14887042186021511120
5369381861280952067,5959033947954524966
9179364159279235213,6079262819412951443
113802120227051377,18387088242687329113
3834368096452892410,9142736108465148016
8898708787571930119,9142736108465148016
7009835812170890516,9142736108465148016
969747930841591575,9142736108465148016
16614850288435199720,7379402752195203441
14899245309224014059,18191402528833461766
14791668705629951152,12426265705339856416
1762997650552310437,9887280271184815068
8985079847344304022,7277204062125231930
17587869786253254559,6079262819412951443
15948269447035981372,6079262819412951443
5142594974321558057,17999978685088334835
8302328924442217438,6079262819412951443
1559530874989720074,10080041647949740284
9139092121103073605,1763793469048264984
1569211676137281080,6079262819412951443
16780419818522723860,17999978685088334835
3834368096452892410,9142736108465148016
969747930841591575,9142736108465148016
18174951086053504949,17404809579803949978
1693489351835304135,17999978685088334835
3865737513347190278,17999978685088334835
11086250699873897378,17999978685088334835
7180502550506011325,6079262819412951443
1991276279838469999,12426265705339856416
12020672982894290269,13386373284830851628
12797029838770632797,17999978685088334835
11955683914772728725,17999978685088334835
18026366511673813290,15689783379528499435
299928958100645291,15689783379528499435
15843865875847057823,15689783379528499435
113802120227051377,2933810833631157093
9139092121103073605,8208589798526114555
16673511487144139578,16090122673891916752
7180502550506011325,18422858512490361772
13195525730211919719,9518442701824764388
4657910087033540007,4231593979714578321
14791668705629951152,16090122673891916752
1569211676137281080,18422858512490361772
14759466172565751975,18422858512490361772
12020672982894290269,11463260808893565601
5089279781680490378,2933810833631157093
8302328924442217438,18422858512490361772
11955683914772728725,4231593979714578321
11086250699873897378,4231593979714578321
18174951086053504949,10653360098509206761
16665668117120544067,4231593979714578321
18333770855485718577,5138830872683220652
167289341783242597,5138830872683220652
15843865875847057823,17970317857586491320
299928958100645291,17970317857586491320
18026366511673813290,17970317857586491320
15948269447035981372,18422858512490361772
14899245309224014059,7775085419309908180
3865737513347190278,4231593979714578321
9179364159279235213,18422858512490361772
5142594974321558057,4231593979714578321
1762997650552310437,17092492929076336866
2496426505951428473,18422858512490361772
12797029838770632797,4231593979714578321
10804414637681494211,18422858512490361772
9200189329545551527,3943593589800636834
16780419818522723860,4231593979714578321
14570992740657493263,16842903493534336872
5369381861280952067,9875022602419452747
14505861112915487106,18422858512490361772
5984509183511262202,18422858512490361772
1559530874989720074,10021016241350816882
1576573626976636902,10021016241350816882
3441661774439738193,10021016241350816882
1559530874989720074,10021016241350816882
9223679259001871609,10653360098509206761
1991276279838469999,16090122673891916752
17587869786253254559,18422858512490361772
4038207934484252271,4231593979714578321
14570992740657493263,7049512803335623778
10804414637681494211,10229260855880928519
14791668705629951152,17854670795071818812
1569211676137281080,10229260855880928519
14759466172565751975,10229260855880928519
2496426505951428473,4487718652540146677
8985079847344304022,11626477532761221610
1991276279838469999,17854670795071818812
5984509183511262202,10229260855880928519
14505861112915487106,10229260855880928519
15533412318927758142,10229260855880928519
3834368096452892410,11509976465494454587
969747930841591575,11509976465494454587
8898708787571930119,11509976465494454587
18026366511673813290,744126909513082436
299928958100645291,744126909513082436
15843865875847057823,744126909513082436
9200189329545551527,18093706939962388426
4038207934484252271,5314135522161115635
5089279781680490378,12791331492731762551
16665668117120544067,5314135522161115635
14899245309224014059,13505317636456119766
13195525730211919719,11639318180786546447
12020672982894290269,12353743597035045084
9139092121103073605,16911910006369465191
3441661774439738193,1182201276621267872
1559530874989720074,1182201276621267872
1576573626976636902,1182201276621267872
1559530874989720074,1182201276621267872
4657910087033540007,5314135522161115635
18174951086053504949,8293430303498785947
16614850288435199720,10229260855880928519
1762997650552310437,4704994032680337545
18333770855485718577,8254204549132859011
167289341783242597,8254204549132859011
12797029838770632797,5314135522161115635
9223679259001871609,8293430303498785947
113802120227051377,12791331492731762551
5369381861280952067,4476250587401925868
969747930841591575,11509976465494454587
7009835812170890516,11509976465494454587
16673511487144139578,17854670795071818812
17587869786253254559,10229260855880928519
8302328924442217438,10229260855880928519
9179364159279235213,10229260855880928519
18333770855485718577,3435106573320553780
167289341783242597,3435106573320553780
5984509183511262202,16741030503260311849
14505861112915487106,16741030503260311849
18026366511673813290,3381081038459736618
299928958100645291,3381081038459736618
15843865875847057823,3381081038459736618
14570992740657493263,15358511408270145808
16665668117120544067,16810340768037722107
3441661774439738193,6052503532339951391
1559530874989720074,6052503532339951391
1576573626976636902,6052503532339951391
10804414637681494211,16741030503260311849
5369381861280952067,11503943996628124143
14759466172565751975,16741030503260311849
113802120227051377,16694616694181284925
8302328924442217438,16741030503260311849
5089279781680490378,16694616694181284925
15533412318927758142,16741030503260311849
1762997650552310437,3800760044589950962
1569211676137281080,16741030503260311849
8985079847344304022,18405674949010926332
17587869786253254559,16741030503260311849
16614850288435199720,16741030503260311849
14791668705629951152,1700685211187572228
2496426505951428473,17227134831648907472
12020672982894290269,6271602125866790228
9139092121103073605,8950332179567286507
9179364159279235213,16741030503260311849
9223679259001871609,12807926008547269646
16673511487144139578,1700685211187572228
18174951086053504949,12807926008547269646
9200189329545551527,7577783948399439397
3834368096452892410,4590936736844710928
969747930841591575,4590936736844710928
8898708787571930119,4590936736844710928
14899245309224014059,3951018045735485391
4657910087033540007,16810340768037722107
1559530874989720074,6052503532339951391
12797029838770632797,16810340768037722107
1991276279838469999,1700685211187572228
4038207934484252271,16810340768037722107
969747930841591575,4590936736844710928
7009835812170890516,4590936736844710928
13195525730211919719,3774647013991773261
8985079847344304022,14192271569697752654
5984509183511262202,3151240197334263734
14505861112915487106,3151240197334263734
18174951086053504949,413041768109419027
5089279781680490378,9752213729714730815
1559530874989720074,15275371483714250412
3441661774439738193,15275371483714250412
1559530874989720074,15275371483714250412
1576573626976636902,15275371483714250412
16614850288435199720,3151240197334263734
16665668117120544067,13312458885744276521
4038207934484252271,13312458885744276521
14899245309224014059,14247722825076319852
16673511487144139578,1830113023239439522
14759466172565751975,3151240197334263734
4657910087033540007,13312458885744276521
5369381861280952067,2081524006896759232
9179364159279235213,3151240197334263734
9223679259001871609,413041768109419027
10804414637681494211,3151240197334263734
1762997650552310437,9196923817051152129
18026366511673813290,7875443911894271630
299928958100645291,7875443911894271630
15843865875847057823,7875443911894271630
17587869786253254559,3151240197334263734
15533412318927758142,3151240197334263734
9200189329545551527,8493665059768316550
113802120227051377,9752213729714730815
13195525730211919719,5867466229796961835
8302328924442217438,3151240197334263734
12797029838770632797,13312458885744276521
14570992740657493263,4874406836339731807
9139092121103073605,15482950458051168117
1991276279838469999,1830113023239439522
12020672982894290269,16815983997634787430
969747930841591575,10071198562758739955
7009835812170890516,10071198562758739955
14791668705629951152,1830113023239439522
2496426505951428473,9246148146905014247
1569211676137281080,3151240197334263734
3834368096452892410,10071198562758739955
969747930841591575,10071198562758739955
8898708787571930119,10071198562758739955
18333770855485718577,8569280928992378583
167289341783242597,8569280928992378583
9200189329545551527,15290947963089641908
5089279781680490378,18387088242687329113
3441661774439738193,10080041647949740284
1559530874989720074,10080041647949740284
1576573626976636902,10080041647949740284
9223679259001871609,17404809579803949978
4038207934484252271,17999978685088334835
14759466172565751975,6079262819412951443
14505861112915487106,6079262819412951443
5984509183511262202,6079262819412951443
16673511487144139578,12426265705339856416
18333770855485718577,15077715801380975376
167289341783242597,15077715801380975376
16665668117120544067,17999978685088334835
10804414637681494211,6079262819412951443
15533412318927758142,913957527274617035
13195525730211919719,1899838226884139076
11681307950572297604,6079262819412951443
4657910087033540007,17999978685088334835
1175373420430801827,17999978685088334835
6760807325239960144,17999978685088334835
14570992740657493263,14887042186021511120
5369381861280952067,5959033947954524966
9179364159279235213,6079262819412951443
113802120227051377,18387088242687329113
3834368096452892410,9142736108465148016
8898708787571930119,9142736108465148016
7009835812170890516,9142736108465148016
969747930841591575,9142736108465148016
16614850288435199720,7379402752195203441
14899245309224014059,18191402528833461766
14791668705629951152,12426265705339856416
1762997650552310437,9887280271184815068
8985079847344304022,7277204062125231930
17587869786253254559,6079262819412951443
15948269447035981372,6079262819412951443
5142594974321558057,17999978685088334835
8302328924442217438,6079262819412951443
1559530874989720074,10080041647949740284
9139092121103073605,1763793469048264984
1569211676137281080,6079262819412951443
16780419818522723860,17999978685088334835
3834368096452892410,9142736108465148016
969747930841591575,9142736108465148016
18174951086053504949,17404809579803949978
1693489351835304135,17999978685088334835
3865737513347190278,17999978685088334835
11086250699873897378,17999978685088334835
7180502550506011325,6079262819412951443
1991276279838469999,12426265705339856416
12020672982894290269,13386373284830851628
12797029838770632797,17999978685088334835
11955683914772728725,17999978685088334835
18026366511673813290,15689783379528499435
299928958100645291,15689783379528499435
15843865875847057823,15689783379528499435
8302328924442217438,2736680108210544543
8898708787571930119,12451861182012296035
3834368096452892410,12451861182012296035
12797029838770632797,13064626770947265353
14899245309224014059,3684703834538133404
18333770855485718577,6923560610422363573
167289341783242597,6923560610422363573
1991276279838469999,14741061552688824574
14759466172565751975,2736680108210544543
5369381861280952067,15505142264747671332
16614850288435199720,15923727594744732439
7180502550506011325,2736680108210544543
4038207934484252271,13064626770947265353
14570992740657493263,3525572596966011123
11086250699873897378,13064626770947265353
15948269447035981372,2736680108210544543
10804414637681494211,2736680108210544543
1569211676137281080,2736680108210544543
13195525730211919719,11670547146606364412
1762997650552310437,3036660164507780967
18174951086053504949,12098521295855485526
113802120227051377,2555485896423496325
9179364159279235213,2736680108210544543
16665668117120544067,13064626770947265353
12020672982894290269,14486367061548599673
2496426505951428473,2736680108210544543
9223679259001871609,12098521295855485526
14791668705629951152,14741061552688824574
1559530874989720074,9036351544977488535
3441661774439738193,9036351544977488535
1559530874989720074,9036351544977488535
1576573626976636902,9036351544977488535
17587869786253254559,2736680108210544543
18026366511673813290,6042193365311416462
15843865875847057823,6042193365311416462
299928958100645291,6042193365311416462
16673511487144139578,14741061552688824574
14505861112915487106,2736680108210544543
5984509183511262202,2736680108210544543
9200189329545551527,394067314421910389
9139092121103073605,17405472968169267812
5142594974321558057,13064626770947265353
15533412318927758142,18011459868645578732
4657910087033540007,13064626770947265353
4038207934484252271,14100522971722534973
14759466172565751975,6906865657094619270
16665668117120544067,10401893010720011551
1559530874989720074,612034763378150168
7180502550506011325,502880502309305563
9200189329545551527,10007870541894617476
16673511487144139578,7072120723545048770
8302328924442217438,5668981389063338316
18174951086053504949,13903457981634275635
12797029838770632797,3767036672018679821
9179364159279235213,17504553819983385535
15948269447035981372,502880502309305563
4657910087033540007,14100522971722534973
1559530874989720074,612034763378150168
1576573626976636902,612034763378150168
3441661774439738193,612034763378150168
9223679259001871609,14945653997702162510
5142594974321558057,14100522971722534973
1569211676137281080,6737218986983777377
5369381861280952067,9684950258130725080
14899245309224014059,13237775713750265368
1762997650552310437,2531924477208196987
2496426505951428473,2215270582136232056
13195525730211919719,5939632499854723083
10804414637681494211,17504553819983385535
14570992740657493263,15329719339588030213
11086250699873897378,7778845214267847050
3865737513347190278,14100522971722534973
15843865875847057823,10524086982420477710
299928958100645291,10524086982420477710
18026366511673813290,10524086982420477710
9139092121103073605,2977303334140209425
17587869786253254559,16234714617708837451
18333770855485718577,17570533855029255778
167289341783242597,17570533855029255778
11955683914772728725,3767036672018679821
5089279781680490378,2113760618696428670
16780419818522723860,14100522971722534973
113802120227051377,2113760618696428670
14505861112915487106,10017006298438374199
5984509183511262202,10017006298438374199
12020672982894290269,7692059669496601753
1991276279838469999,7072120723545048770
14791668705629951152,1270718056393667202
4038207934484252271,14100522971722534973
14759466172565751975,6906865657094619270
16665668117120544067,10401893010720011551
1559530874989720074,612034763378150168
7180502550506011325,502880502309305563
9200189329545551527,10007870541894617476
16673511487144139578,7072120723545048770
8302328924442217438,5668981389063338316
18174951086053504949,13903457981634275635
12797029838770632797,3767036672018679821
9179364159279235213,17504553819983385535
15948269447035981372,502880502309305563
4657910087033540007,14100522971722534973
1559530874989720074,612034763378150168
1576573626976636902,612034763378150168
3441661774439738193,612034763378150168
9223679259001871609,14945653997702162510
5142594974321558057,14100522971722534973
1569211676137281080,6737218986983777377
5369381861280952067,9684950258130725080
14899245309224014059,13237775713750265368
1762997650552310437,2531924477208196987
2496426505951428473,2215270582136232056
13195525730211919719,5939632499854723083
10804414637681494211,17504553819983385535
14570992740657493263,15329719339588030213
11086250699873897378,7778845214267847050
3865737513347190278,14100522971722534973
15843865875847057823,10524086982420477710
299928958100645291,10524086982420477710
18026366511673813290,10524086982420477710
9139092121103073605,2977303334140209425
17587869786253254559,16234714617708837451
18333770855485718577,17570533855029255778
167289341783242597,17570533855029255778
11955683914772728725,3767036672018679821
5089279781680490378,2113760618696428670
16780419818522723860,14100522971722534973
113802120227051377,2113760618696428670
14505861112915487106,10017006298438374199
5984509183511262202,10017006298438374199
12020672982894290269,7692059669496601753
1991276279838469999,7072120723545048770
14791668705629951152,1270718056393667202
4038207934484252271,14100522971722534973
14759466172565751975,6906865657094619270
16665668117120544067,10401893010720011551
1559530874989720074,612034763378150168
7180502550506011325,502880502309305563
9200189329545551527,10007870541894617476
16673511487144139578,7072120723545048770
8302328924442217438,5668981389063338316
18174951086053504949,13903457981634275635
12797029838770632797,3767036672018679821
9179364159279235213,17504553819983385535
15948269447035981372,502880502309305563
4657910087033540007,14100522971722534973
1559530874989720074,612034763378150168
1576573626976636902,612034763378150168
3441661774439738193,612034763378150168
9223679259001871609,14945653997702162510
5142594974321558057,14100522971722534973
1569211676137281080,6737218986983777377
5369381861280952067,9684950258130725080
14899245309224014059,13237775713750265368
1762997650552310437,2531924477208196987
2496426505951428473,2215270582136232056
13195525730211919719,5939632499854723083
10804414637681494211,17504553819983385535
14570992740657493263,15329719339588030213
11086250699873897378,7778845214267847050
3865737513347190278,14100522971722534973
15843865875847057823,10524086982420477710
299928958100645291,10524086982420477710
18026366511673813290,10524086982420477710
9139092121103073605,2977303334140209425
17587869786253254559,16234714617708837451
18333770855485718577,17570533855029255778
167289341783242597,17570533855029255778
11955683914772728725,3767036672018679821
5089279781680490378,2113760618696428670
16780419818522723860,14100522971722534973
113802120227051377,2113760618696428670
14505861112915487106,10017006298438374199
5984509183511262202,10017006298438374199
12020672982894290269,7692059669496601753
1991276279838469999,7072120723545048770
14791668705629951152,1270718056393667202
1569211676137281080,13264287776972786330
15948269447035981372,14780473628676675623
4038207934484252271,6921510866912053818
14759466172565751975,13858922405858018376
13195525730211919719,3504367825901641029
18026366511673813290,9829064258049130987
299928958100645291,9829064258049130987
15843865875847057823,9829064258049130987
3834368096452892410,2305636693516988513
969747930841591575,2305636693516988513
9139092121103073605,3297064731066563355
1559530874989720074,10194106218141669003
16665668117120544067,4511442155780659034
16780419818522723860,6921510866912053818
16673511487144139578,13182521361914818841
1991276279838469999,13182521361914818841
113802120227051377,11879064667996117310
7180502550506011325,14780473628676675623
3441661774439738193,10194106218141669003
1559530874989720074,10194106218141669003
1576573626976636902,10194106218141669003
3834368096452892410,2305636693516988513
8898708787571930119,2305636693516988513
7009835812170890516,2305636693516988513
969747930841591575,2305636693516988513
5089279781680490378,11879064667996117310
12020672982894290269,3801892304715677553
14899245309224014059,12643446857127094552
5369381861280952067,18380139413793651769
9223679259001871609,13737357115220892078
5142594974321558057,6921510866912053818
1762997650552310437,3786369768882157299
9179364159279235213,5564480679480158032
4657910087033540007,6921510866912053818
14791668705629951152,18437796510371200946
15533412318927758142,5048132822134802093
1693489351835304135,29139030604709879
11086250699873897378,8463928534438253908
8985079847344304022,16455798852982479872
14570992740657493263,11799985805348185891
12797029838770632797,17137220077104326550
9200189329545551527,15543876863797447405
1175373420430801827,6921510866912053818
6760807325239960144,6921510866912053818
8302328924442217438,7752102084609979850
10804414637681494211,5564480679480158032
18333770855485718577,5827040814410819389
167289341783242597,5827040814410819389
11681307950572297604,16028876004666847604
14505861112915487106,10289576684554388049
5984509183511262202,10289576684554388049
11955683914772728725,17137220077104326550
18174951086053504949,16615095854643592850
16614850288435199720,5048132822134802093
17587869786253254559,6089194879776462617
3865737513347190278,6921510866912053818
113802120227051377,16996439458590815118
969747930841591575,13227463623845249346
7009835812170890516,13227463623845249346
16673511487144139578,5046368275832709880
1762997650552310437,2063694789901628087
4657910087033540007,3600874524901160204
14570992740657493263,17899275517109801783
16665668117120544067,3600874524901160204
14899245309224014059,13536300433866380381
13195525730211919719,170364534743636762
17587869786253254559,9061622608198815141
9139092121103073605,5227602251403860527
9200189329545551527,2508290333380953644
18174951086053504949,448710607020238886
14791668705629951152,5046368275832709880
18333770855485718577,15965591070767844909
167289341783242597,15965591070767844909
3834368096452892410,13227463623845249346
969747930841591575,13227463623845249346
8898708787571930119,13227463623845249346
1559530874989720074,16029430172028124673
10804414637681494211,9061622608198815141
1991276279838469999,5046368275832709880
16614850288435199720,11186231790840816988
12020672982894290269,11421541559166353372
18026366511673813290,11142919503611486726
299928958100645291,11142919503611486726
15843865875847057823,11142919503611486726
2496426505951428473,9061622608198815141
